anno,data,importo,numero,stato,cliente_id
2020,2020-02-07 09:00:45.221,4770.57,31,NON_PAGATA,71
2020,2020-02-07 14:32:32.96,1934.84,10,PAGATA,15
2020,2020-02-07 14:54:00.715,1202.22,18,PAGATA,75
2020,2020-02-07 15:26:37.037,4413.62,23,NON_PAGATA,68
2020,2020-02-07 19:14:58.228,1627.29,4,PAGATA,52
2020,2020-02-07 20:12:05.555,1966.33,51,NON_PAGATA,95
2020,2020-02-07 20:12:47.613,998.09,76,PAGATA,18
2020,2020-02-07 20:49:59.845,755.72,27,NON_PAGATA,15
2020,2020-02-07 22:58:59.561,3326.43,13,NON_PAGATA,88
2020,2020-02-08 00:06:36.289,2047.08,7,NON_PAGATA,52
2020,2020-02-08 01:13:15.763,3306.30,45,NON_PAGATA,42
2020,2020-02-08 02:52:23.638,1691.45,47,NON_PAGATA,94
2020,2020-02-08 06:39:59.527,2700.98,97,NON_PAGATA,2
2020,2020-02-08 08:13:40.257,3205.84,26,PAGATA,20
2020,2020-02-08 08:33:10.421,2295.29,60,PAGATA,94
2020,2020-02-08 09:30:20.521,2060.65,36,PAGATA,50
2020,2020-02-08 13:57:13.433,151.07,50,PAGATA,27
2020,2020-02-08 17:18:45.098,3373.97,61,NON_PAGATA,77
2020,2020-02-08 17:35:39.576,2385.87,97,NON_PAGATA,60
2020,2020-02-08 19:50:17.88,4943.27,37,NON_PAGATA,94
2020,2020-02-09 01:52:36.541,3813.74,26,PAGATA,83
2020,2020-02-09 02:38:38.381,3141.29,4,PAGATA,68
2020,2020-02-09 02:56:08.917,94.21,47,NON_PAGATA,88
2020,2020-02-09 05:49:19.792,4770.15,42,PAGATA,71
2020,2020-02-09 07:56:36.767,2662.79,33,NON_PAGATA,7
2020,2020-02-09 14:10:49.709,4095.98,37,NON_PAGATA,79
2020,2020-02-09 16:36:10.353,1364.25,13,NON_PAGATA,76
2020,2020-02-09 19:18:03.665,1805.68,1,NON_PAGATA,80
2020,2020-02-10 03:23:08.383,2868.74,71,NON_PAGATA,1
2020,2020-02-10 05:32:58.69,2910.42,16,PAGATA,14
2020,2020-02-10 06:16:11.219,666.03,7,NON_PAGATA,57
2020,2020-02-10 09:43:16.957,801.31,19,NON_PAGATA,10
2020,2020-02-10 11:32:06.115,1605.96,31,NON_PAGATA,81
2020,2020-02-10 11:32:06.599,4910.44,16,PAGATA,28
2020,2020-02-10 12:11:15.687,1355.41,10,PAGATA,61
2020,2020-02-10 15:32:07.142,799.42,50,PAGATA,17
2020,2020-02-10 17:06:27.632,3211.03,1,NON_PAGATA,84
2020,2020-02-10 17:17:57.945,3429.81,8,PAGATA,98
2020,2020-02-10 17:56:13.027,466.27,107,NON_PAGATA,28
2020,2020-02-10 18:54:28.476,2584.28,4,PAGATA,16
2020,2020-02-10 20:41:06.665,2986.54,29,NON_PAGATA,3
2020,2020-02-10 23:47:18.589,1826.77,29,NON_PAGATA,69
2020,2020-02-11 04:49:54.743,954.81,49,NON_PAGATA,64
2020,2020-02-11 08:54:06.74,776.66,48,PAGATA,32
2020,2020-02-11 09:43:41.391,4530.66,49,NON_PAGATA,77
2020,2020-02-11 10:06:25.235,1812.33,96,PAGATA,55
2020,2020-02-11 11:59:21.737,796.21,18,PAGATA,26
2020,2020-02-11 13:55:04.998,2736.27,41,NON_PAGATA,12
2020,2020-02-11 21:51:25.104,1935.00,62,PAGATA,36
2020,2020-02-11 23:00:52.979,680.85,53,NON_PAGATA,85
2020,2020-02-11 23:59:50.699,2102.85,62,PAGATA,92
2020,2020-02-12 03:03:54.992,2872.87,57,NON_PAGATA,22
2020,2020-02-12 09:13:54.245,54.76,89,NON_PAGATA,60
2020,2020-02-12 10:00:31.684,25.47,86,PAGATA,6
2020,2020-02-12 10:01:22.47,1472.93,63,NON_PAGATA,94
2020,2020-02-12 10:26:26.576,1526.54,41,NON_PAGATA,77
2020,2020-02-12 10:58:03.895,4814.25,54,PAGATA,68
2020,2020-02-12 13:23:34.514,2209.78,79,NON_PAGATA,83
2020,2020-02-12 15:55:32.401,3458.22,4,PAGATA,2
2020,2020-02-12 20:26:38.141,1313.48,47,NON_PAGATA,50
2020,2020-02-12 22:58:05.6,24.42,6,PAGATA,3
2020,2020-02-12 23:09:20.151,2405.86,81,NON_PAGATA,83
2020,2020-02-13 00:01:21.692,3009.51,18,PAGATA,84
2020,2020-02-13 02:15:13.649,2313.10,38,PAGATA,82
2020,2020-02-13 02:35:14.564,1754.92,40,PAGATA,46
2020,2020-02-13 04:19:51.572,4667.38,46,PAGATA,49
2020,2020-02-13 04:30:31.88,3470.28,6,PAGATA,71
2020,2020-02-13 06:47:27.403,1923.35,72,PAGATA,92
2020,2020-02-13 07:17:47.137,1229.77,11,NON_PAGATA,90
2020,2020-02-13 10:17:01.107,1182.87,94,PAGATA,75
2020,2020-02-13 10:47:25.05,4024.74,9,NON_PAGATA,87
2020,2020-02-13 10:59:22.48,1662.78,55,NON_PAGATA,55
2020,2020-02-13 12:40:43.787,4893.75,11,NON_PAGATA,62
2020,2020-02-13 14:02:50.264,3412.96,24,PAGATA,22
2020,2020-02-13 17:22:21.279,154.29,5,NON_PAGATA,49
2020,2020-02-13 19:44:56.95,2493.81,38,PAGATA,10
2020,2020-02-13 20:46:31.504,2060.22,89,NON_PAGATA,2
2020,2020-02-14 01:00:24.247,2486.87,28,PAGATA,2
2020,2020-02-14 02:33:37.132,550.50,2,PAGATA,93
2020,2020-02-14 02:42:32.51,4229.80,79,NON_PAGATA,55
2020,2020-02-14 04:26:43.455,2424.49,5,NON_PAGATA,38
2020,2020-02-14 06:25:09.911,3090.60,15,NON_PAGATA,100
2020,2020-02-14 07:21:37.851,3826.52,41,NON_PAGATA,21
2020,2020-02-14 07:29:28.054,4533.00,28,PAGATA,60
2020,2020-02-14 09:45:53.691,834.41,16,PAGATA,52
2020,2020-02-14 13:30:21.191,3151.96,10,PAGATA,1
2020,2020-02-14 13:31:19.479,92.14,79,NON_PAGATA,26
2020,2020-02-14 13:44:43.019,3959.13,48,PAGATA,70
2020,2020-02-14 15:17:38.944,2189.56,53,NON_PAGATA,36
2020,2020-02-14 17:26:32.715,1592.05,6,PAGATA,79
2020,2020-02-14 22:14:22.971,4399.92,20,PAGATA,61
2020,2020-02-15 00:30:53.707,4210.41,67,NON_PAGATA,15
2020,2020-02-15 02:07:02.203,695.01,38,PAGATA,47
2020,2020-02-15 04:14:45.182,3041.25,36,PAGATA,14
2020,2020-02-15 08:16:41.199,1038.00,61,NON_PAGATA,73
2020,2020-02-15 09:42:21.367,1838.90,14,PAGATA,15
2020,2020-02-15 10:46:39.039,3361.19,108,PAGATA,32
2020,2020-02-15 11:49:32.108,445.48,101,NON_PAGATA,81
2020,2020-02-15 13:13:39.135,4584.39,2,PAGATA,48
2020,2020-02-15 14:09:21.58,4019.11,14,PAGATA,1
2020,2020-02-15 15:35:20.563,3858.23,30,PAGATA,52
2020,2020-02-15 16:09:00.12,3307.23,6,PAGATA,8
2020,2020-02-15 16:45:11.191,4390.61,72,PAGATA,33
2020,2020-02-15 18:45:45.072,3440.20,60,PAGATA,28
2020,2020-02-15 19:11:09.901,1130.97,15,NON_PAGATA,21
2020,2020-02-15 20:35:15.515,3167.36,91,NON_PAGATA,85
2020,2020-02-15 23:47:32.983,395.18,16,PAGATA,16
2020,2020-02-16 00:32:22.408,1906.73,19,NON_PAGATA,34
2020,2020-02-16 01:36:27.19,3863.43,37,NON_PAGATA,15
2020,2020-02-16 01:54:38.875,520.76,16,PAGATA,91
2020,2020-02-16 02:20:21.001,955.10,31,NON_PAGATA,82
2020,2020-02-16 03:59:00.55,3024.49,30,PAGATA,92
2020,2020-02-16 04:05:59.669,386.15,48,PAGATA,27
2020,2020-02-16 05:56:36.708,236.45,85,NON_PAGATA,1
2020,2020-02-16 07:42:37.213,1404.77,8,PAGATA,77
2020,2020-02-16 08:39:21.627,1114.27,56,PAGATA,26
2020,2020-02-16 09:08:00.749,1911.88,19,NON_PAGATA,75
2020,2020-02-16 10:28:50.673,2456.95,80,PAGATA,100
2020,2020-02-16 10:38:27.161,1298.96,16,PAGATA,61
2020,2020-02-16 10:56:54.698,2060.82,78,PAGATA,22
2020,2020-02-16 11:51:54.082,4839.27,36,PAGATA,35
2020,2020-02-16 15:37:24.743,1734.47,50,PAGATA,71
2020,2020-02-16 15:40:45.671,4883.59,28,PAGATA,54
2020,2020-02-16 15:51:39.235,181.41,19,NON_PAGATA,26
2020,2020-02-16 22:50:37.706,4641.20,8,PAGATA,22
2020,2020-02-17 01:30:27.233,4908.01,8,PAGATA,6
2020,2020-02-17 01:43:01.081,284.06,37,NON_PAGATA,26
2020,2020-02-17 01:59:21.508,3207.27,42,PAGATA,83
2020,2020-02-17 02:16:11.131,409.57,15,NON_PAGATA,14
2020,2020-02-17 02:34:46.52,2231.58,46,PAGATA,13
2020,2020-02-17 06:59:43.151,1981.91,98,PAGATA,83
2020,2020-02-17 11:38:35.911,2582.63,32,PAGATA,25
2020,2020-02-17 14:51:38.886,2848.46,37,NON_PAGATA,76
2020,2020-02-17 15:28:39.863,1134.40,37,NON_PAGATA,100
2020,2020-02-17 16:05:41.255,411.01,56,PAGATA,17
2020,2020-02-17 16:21:39.832,1872.16,19,NON_PAGATA,71
2020,2020-02-17 22:53:34.62,314.28,2,PAGATA,43
2020,2020-02-17 23:43:18.282,4717.84,26,PAGATA,13
2020,2020-02-18 01:57:42.684,769.08,53,NON_PAGATA,83
2020,2020-02-18 02:24:28.939,1080.46,42,PAGATA,59
2020,2020-02-18 03:12:25.57,914.46,69,NON_PAGATA,38
2020,2020-02-18 05:10:48.463,1811.21,16,PAGATA,6
2020,2020-02-18 06:31:32.685,2852.01,61,NON_PAGATA,84
2020,2020-02-18 07:45:04.535,3539.30,91,NON_PAGATA,75
2020,2020-02-18 08:42:44.638,4273.88,42,PAGATA,62
2020,2020-02-18 11:30:55.817,3760.05,14,PAGATA,24
2020,2020-02-18 12:10:51.128,286.71,98,PAGATA,24
2020,2020-02-18 15:58:35.853,3980.70,18,PAGATA,5
2020,2020-02-18 16:06:53.764,985.00,47,NON_PAGATA,64
2020,2020-02-18 16:28:44.151,290.31,68,PAGATA,75
2020,2020-02-18 17:28:05.501,1140.37,23,NON_PAGATA,83
2020,2020-02-18 19:28:13.687,1359.96,15,NON_PAGATA,18
2020,2020-02-19 02:28:49.654,4935.31,7,NON_PAGATA,79
2020,2020-02-19 04:26:46.235,3682.63,18,PAGATA,69
2020,2020-02-19 04:35:45.516,3017.59,36,PAGATA,25
2020,2020-02-19 06:09:35.865,1363.94,23,NON_PAGATA,89
2020,2020-02-19 11:07:08.799,323.93,58,PAGATA,36
2020,2020-02-19 18:39:21.174,2883.33,96,PAGATA,32
2020,2020-02-19 19:35:32.1,3914.71,2,PAGATA,96
2020,2020-02-19 20:27:48.502,1095.86,40,PAGATA,84
2020,2020-02-19 20:42:33.659,1514.65,28,PAGATA,4
2020,2020-02-19 21:30:33.919,4095.69,2,PAGATA,21
2020,2020-02-20 00:32:41.939,3552.69,5,NON_PAGATA,5
2020,2020-02-20 04:51:48.945,4310.69,77,NON_PAGATA,26
2020,2020-02-20 05:28:00.195,2644.51,7,NON_PAGATA,43
2020,2020-02-20 10:26:25.205,3627.08,68,PAGATA,32
2020,2020-02-20 11:32:17.245,3077.93,10,PAGATA,44
2020,2020-02-20 17:21:34.571,4867.36,5,NON_PAGATA,25
2020,2020-02-20 18:44:01.188,3483.32,4,PAGATA,93
2020,2020-02-20 20:18:42.755,342.91,1,NON_PAGATA,42
2020,2020-02-20 22:09:04.357,712.42,13,NON_PAGATA,44
2020,2020-02-20 22:37:37.08,2886.68,75,NON_PAGATA,81
2020,2020-02-21 00:13:40.586,1923.21,31,NON_PAGATA,52
2020,2020-02-21 02:06:06.767,1378.79,2,PAGATA,94
2020,2020-02-21 03:37:48.862,3736.81,10,PAGATA,68
2020,2020-02-21 06:28:02.407,640.01,49,NON_PAGATA,17
2020,2020-02-21 07:13:30.967,150.10,17,NON_PAGATA,96
2020,2020-02-21 13:44:36.133,2364.95,75,NON_PAGATA,38
2020,2020-02-21 14:50:53.263,4848.96,13,NON_PAGATA,25
2020,2020-02-21 16:44:59.939,189.49,12,PAGATA,75
2020,2020-02-21 20:01:05.889,5.42,10,PAGATA,62
2020,2020-02-21 21:50:00.967,3659.17,21,NON_PAGATA,40
2020,2020-02-22 00:34:22.569,2633.39,42,PAGATA,53
2020,2020-02-22 01:07:06.2,3810.79,16,PAGATA,71
2020,2020-02-22 06:16:57.217,2096.50,57,NON_PAGATA,53
2020,2020-02-22 06:17:11.347,4594.92,60,PAGATA,78
2020,2020-02-22 11:09:11.041,3869.46,4,PAGATA,17
2020,2020-02-22 13:30:05.23,3969.45,15,NON_PAGATA,84
2020,2020-02-22 15:03:38.158,2511.39,14,PAGATA,61
2020,2020-02-22 17:03:52.465,839.26,49,NON_PAGATA,54
2020,2020-02-22 17:45:01.381,3593.94,37,NON_PAGATA,46
2020,2020-02-22 20:36:37.855,2351.87,55,NON_PAGATA,90
2020,2020-02-22 22:15:17.796,1772.57,74,PAGATA,70
2020,2020-02-22 22:32:40.988,1330.47,83,NON_PAGATA,28
2020,2020-02-23 09:03:14.157,4019.54,19,NON_PAGATA,42
2020,2020-02-23 09:48:55.876,4092.20,37,NON_PAGATA,38
2020,2020-02-23 11:00:02.28,4618.92,45,NON_PAGATA,47
2020,2020-02-23 14:38:35.675,2535.11,30,PAGATA,49
2020,2020-02-23 14:48:20.778,1087.18,19,NON_PAGATA,60
2020,2020-02-23 18:29:52.559,1108.16,22,PAGATA,38
2020,2020-02-23 19:33:22.849,3388.14,41,NON_PAGATA,27
2020,2020-02-23 21:27:52.152,3745.60,28,PAGATA,14
2020,2020-02-24 02:09:42.412,4782.28,17,NON_PAGATA,67
2020,2020-02-24 03:49:25.347,2118.06,18,PAGATA,59
2020,2020-02-24 05:21:23.067,2818.01,57,NON_PAGATA,84
2020,2020-02-24 06:53:40.249,1510.96,23,NON_PAGATA,10
2020,2020-02-24 06:59:31.54,2459.41,33,NON_PAGATA,45
2020,2020-02-24 07:00:09.348,3415.20,43,NON_PAGATA,46
2020,2020-02-24 08:28:33.83,2848.52,31,NON_PAGATA,67
2020,2020-02-24 17:30:16.506,2467.12,30,PAGATA,84
2020,2020-02-24 18:05:04.947,1652.45,101,NON_PAGATA,60
2020,2020-02-24 18:28:39.248,2335.47,8,PAGATA,92
2020,2020-02-24 18:52:19.488,3236.83,7,NON_PAGATA,88
2020,2020-02-24 20:41:47.796,725.69,31,NON_PAGATA,59
2020,2020-02-24 21:37:24.449,2071.68,45,NON_PAGATA,60
2020,2020-02-24 22:05:57.004,1772.37,27,NON_PAGATA,48
2020,2020-02-25 01:22:45.978,1567.74,16,PAGATA,33
2020,2020-02-25 01:56:29.894,2475.02,6,PAGATA,24
2020,2020-02-25 06:52:02.024,654.26,22,PAGATA,16
2020,2020-02-25 07:23:47.783,1676.24,57,NON_PAGATA,25
2020,2020-02-25 09:28:15.837,4655.91,55,NON_PAGATA,36
2020,2020-02-25 16:24:47.579,1878.15,1,NON_PAGATA,75
2020,2020-02-25 23:15:52.104,3424.10,63,NON_PAGATA,84
2020,2020-02-25 23:31:00.151,3631.50,48,PAGATA,76
2020,2020-02-26 00:47:43.437,4934.78,36,PAGATA,7
2020,2020-02-26 01:58:15.785,1300.37,12,PAGATA,25
2020,2020-02-26 02:54:30.959,1344.92,18,PAGATA,34
2020,2020-02-26 03:58:10.924,1114.80,40,PAGATA,33
2020,2020-02-26 04:03:52.458,415.57,11,NON_PAGATA,99
2020,2020-02-26 04:05:21.7,3208.86,41,NON_PAGATA,56
2020,2020-02-26 05:49:09.356,1300.04,27,NON_PAGATA,54
2020,2020-02-26 06:43:53.668,2629.50,3,NON_PAGATA,20
2020,2020-02-26 07:07:10.253,4083.35,6,PAGATA,31
2020,2020-02-26 07:50:57.839,1971.54,33,NON_PAGATA,56
2020,2020-02-26 08:27:56.122,1938.18,26,PAGATA,68
2020,2020-02-26 10:29:08.459,1606.00,28,PAGATA,40
2020,2020-02-26 13:53:25.839,4270.60,85,NON_PAGATA,28
2020,2020-02-26 15:00:33.39,160.62,42,PAGATA,46
2020,2020-02-26 15:49:22.043,3747.24,1,NON_PAGATA,50
2020,2020-02-26 19:02:28.796,3237.05,47,NON_PAGATA,78
2020,2020-02-26 21:56:16.909,3648.35,103,NON_PAGATA,32
2020,2020-02-27 02:52:51.741,585.89,12,PAGATA,16
2020,2020-02-27 05:04:58.946,4502.45,27,NON_PAGATA,70
2020,2020-02-27 06:52:56.025,4393.71,16,PAGATA,20
2020,2020-02-27 07:18:14.851,1815.12,4,PAGATA,89
2020,2020-02-27 07:21:03.499,3581.28,17,NON_PAGATA,87
2020,2020-02-27 09:53:07.921,3653.49,11,NON_PAGATA,31
2020,2020-02-27 12:38:00.175,1380.02,8,PAGATA,86
2020,2020-02-27 17:46:01.848,3398.45,105,NON_PAGATA,60
2020,2020-02-27 17:46:04.64,4873.61,47,NON_PAGATA,14
2020,2020-02-27 20:45:53.023,858.14,106,PAGATA,76
2020,2020-02-28 01:56:44.255,1831.09,4,PAGATA,44
2020,2020-02-28 02:25:28.206,4719.21,39,NON_PAGATA,14
2020,2020-02-28 04:24:47.774,1392.80,17,NON_PAGATA,93
2020,2020-02-28 08:44:53.487,621.88,3,NON_PAGATA,55
2020,2020-02-28 11:04:44.219,4468.55,71,NON_PAGATA,33
2020,2020-02-28 15:22:55.922,3247.41,15,NON_PAGATA,40
2020,2020-02-28 19:04:10.654,4156.15,34,PAGATA,10
2020,2020-02-28 19:58:38.848,4122.82,47,NON_PAGATA,75
2020,2020-02-28 22:38:00.565,3090.46,79,NON_PAGATA,54
2020,2020-02-29 00:08:25.242,461.38,67,NON_PAGATA,87
2020,2020-02-29 03:04:28.185,2557.74,2,PAGATA,59
2020,2020-02-29 04:55:27.544,1946.68,63,NON_PAGATA,26
2020,2020-02-29 07:49:27.248,581.72,47,NON_PAGATA,76
2020,2020-02-29 12:03:11.37,1532.16,61,NON_PAGATA,85
2020,2020-02-29 12:54:41.296,168.06,40,PAGATA,69
2020,2020-02-29 17:04:07.558,3510.80,30,PAGATA,34
2020,2020-02-29 19:29:28.779,1723.64,22,PAGATA,96
2020,2020-02-29 21:36:18.727,3617.74,14,PAGATA,9
2020,2020-02-29 21:59:08.643,4021.81,20,PAGATA,1
2020,2020-02-29 22:03:20.412,107.62,34,PAGATA,94
2020,2020-02-29 22:32:04.587,2469.91,1,NON_PAGATA,89
2020,2020-02-29 22:55:27.055,2031.23,9,NON_PAGATA,10
2020,2020-02-29 23:40:01.034,2309.08,23,NON_PAGATA,37
2020,2020-03-01 03:41:31.839,2091.31,50,PAGATA,91
2020,2020-03-01 05:35:57.206,49.40,71,NON_PAGATA,85
2020,2020-03-01 07:28:26.948,2102.39,42,PAGATA,73
2020,2020-03-01 08:29:48.1,3871.91,30,PAGATA,16
2020,2020-03-01 08:55:54.353,3647.97,44,PAGATA,14
2020,2020-03-01 14:16:27.584,2219.63,58,PAGATA,42
2020,2020-03-01 16:00:58.642,4229.13,71,NON_PAGATA,32
2020,2020-03-01 19:08:29.538,4564.13,76,PAGATA,1
2020,2020-03-01 19:58:01.165,3808.14,27,NON_PAGATA,82
2020,2020-03-02 01:27:22.036,3750.79,9,NON_PAGATA,30
2020,2020-03-02 01:39:16.124,358.66,35,NON_PAGATA,26
2020,2020-03-02 05:57:33.844,4793.00,42,PAGATA,49
2020,2020-03-02 08:30:36.873,2908.54,22,PAGATA,70
2020,2020-03-02 08:44:53.003,4778.49,48,PAGATA,14
2020,2020-03-02 09:32:17.032,518.66,55,NON_PAGATA,61
2020,2020-03-02 09:53:24.903,2928.60,9,NON_PAGATA,86
2020,2020-03-02 10:52:41.232,3852.65,56,PAGATA,5
2020,2020-03-02 12:39:01.464,1869.24,96,PAGATA,37
2020,2020-03-02 20:18:17.187,231.89,31,NON_PAGATA,37
2020,2020-03-02 21:10:11.102,3790.50,72,PAGATA,100
2020,2020-03-02 22:06:43.029,3870.30,59,NON_PAGATA,87
2020,2020-03-03 00:42:26.752,1340.76,79,NON_PAGATA,56
2020,2020-03-03 07:06:28.208,159.24,34,PAGATA,75
2020,2020-03-03 09:55:16.699,2796.64,28,PAGATA,17
2020,2020-03-03 13:02:49.093,3241.09,37,NON_PAGATA,75
2020,2020-03-03 17:53:49.965,382.55,52,PAGATA,95
2020,2020-03-03 18:16:07.676,4400.10,64,PAGATA,94
2020,2020-03-03 18:25:02.335,931.52,23,NON_PAGATA,82
2020,2020-03-03 19:24:49.412,2477.58,68,PAGATA,22
2020,2020-03-04 01:18:25.323,3508.23,34,PAGATA,50
2020,2020-03-04 06:32:06.792,2682.69,19,NON_PAGATA,32
2020,2020-03-04 06:34:52.35,3636.40,34,PAGATA,67
2020,2020-03-04 08:06:00.545,1911.24,35,NON_PAGATA,50
2020,2020-03-04 10:54:17.548,3686.74,53,NON_PAGATA,25
2020,2020-03-04 15:27:10.952,3237.63,63,NON_PAGATA,64
2020,2020-03-04 17:19:35.662,3503.89,30,PAGATA,32
2020,2020-03-04 17:48:47.761,3511.19,99,NON_PAGATA,60
2020,2020-03-04 19:44:09.507,269.96,48,PAGATA,68
2020,2020-03-04 20:55:48.161,3684.72,71,NON_PAGATA,94
2020,2020-03-04 21:55:12.866,54.98,94,PAGATA,46
2020,2020-03-04 22:44:01.744,3056.45,23,NON_PAGATA,23
2020,2020-03-05 00:09:32.348,1773.65,21,NON_PAGATA,20
2020,2020-03-05 03:11:34.58,4700.60,39,NON_PAGATA,53
2020,2020-03-05 03:30:45.283,598.94,72,PAGATA,70
2020,2020-03-05 04:38:03.726,1811.50,78,PAGATA,43
2020,2020-03-05 06:00:54.664,2475.85,8,PAGATA,1
2020,2020-03-05 11:29:13.383,2396.71,32,PAGATA,85
2020,2020-03-05 16:20:57.87,3467.63,3,NON_PAGATA,48
2020,2020-03-05 18:11:43.921,2076.33,4,PAGATA,24
2020,2020-03-05 18:50:59.802,4263.63,34,PAGATA,95
2020,2020-03-05 21:25:55.186,3956.77,72,PAGATA,18
2020,2020-03-05 22:52:54.997,185.81,11,NON_PAGATA,21
2020,2020-03-06 02:28:46.744,1688.59,57,NON_PAGATA,77
2020,2020-03-06 06:08:26.614,1243.62,68,PAGATA,92
2020,2020-03-06 08:44:09.746,3593.15,61,NON_PAGATA,70
2020,2020-03-06 18:48:36.91,4930.23,61,NON_PAGATA,60
2020,2020-03-06 22:07:55.654,8.50,46,PAGATA,87
2020,2020-03-06 22:25:37.425,3766.94,76,PAGATA,37
2020,2020-03-07 07:53:47.213,1436.75,4,PAGATA,41
2020,2020-03-07 09:14:41.949,1546.42,69,NON_PAGATA,94
2020,2020-03-07 10:10:38.025,275.77,20,PAGATA,59
2020,2020-03-07 12:06:34.577,1609.77,40,PAGATA,60
2020,2020-03-07 19:20:54.219,2236.09,80,PAGATA,37
2020,2020-03-07 19:34:28.242,3033.52,21,NON_PAGATA,73
2020,2020-03-07 21:08:36.105,3335.37,22,PAGATA,41
2020,2020-03-07 23:11:02.707,1174.69,22,PAGATA,73
2020,2020-03-08 02:23:29.099,71.58,28,PAGATA,84
2020,2020-03-08 04:35:37.067,41.28,36,PAGATA,13
2020,2020-03-08 18:21:28.85,2493.73,65,NON_PAGATA,90
2020,2020-03-08 20:54:03.78,2097.20,107,NON_PAGATA,32
2020,2020-03-08 22:14:15.573,4947.90,42,PAGATA,21
2020,2020-03-09 04:36:44.593,3576.85,31,NON_PAGATA,33
2020,2020-03-09 07:16:36.629,2857.10,18,PAGATA,82
2020,2020-03-09 11:02:59.807,3851.16,17,NON_PAGATA,72
2020,2020-03-09 14:28:27.57,624.79,23,NON_PAGATA,100
2020,2020-03-09 15:04:11.432,2641.87,49,NON_PAGATA,73
2020,2020-03-09 17:44:12.078,3781.67,18,PAGATA,92
2020,2020-03-09 18:06:47.214,1342.87,26,PAGATA,67
2020,2020-03-09 23:28:09.62,1855.09,74,PAGATA,22
2020,2020-03-10 04:53:33.178,3450.70,42,PAGATA,37
2020,2020-03-10 05:19:00.524,4513.68,18,PAGATA,76
2020,2020-03-10 14:35:05.429,4425.61,19,NON_PAGATA,13
2020,2020-03-10 15:47:24.403,1440.45,64,PAGATA,54
2020,2020-03-10 16:39:17.934,3833.59,44,PAGATA,17
2020,2020-03-10 19:11:37.867,4060.98,97,NON_PAGATA,83
2020,2020-03-11 01:18:36.054,3018.77,62,PAGATA,12
2020,2020-03-11 04:38:46.279,822.36,14,PAGATA,83
2020,2020-03-11 07:49:29.806,2962.59,43,NON_PAGATA,100
2020,2020-03-11 14:38:17.262,879.64,36,PAGATA,49
2020,2020-03-11 16:07:45.66,2668.32,51,NON_PAGATA,26
2020,2020-03-11 16:11:11.4,2352.17,28,PAGATA,92
2020,2020-03-11 17:53:26.405,3267.44,16,PAGATA,62
2020,2020-03-11 20:53:34.232,1226.05,4,PAGATA,37
2020,2020-03-11 23:04:00.543,4922.28,9,NON_PAGATA,65
2020,2020-03-11 23:14:19.56,3186.47,22,PAGATA,90
2020,2020-03-11 23:21:48.729,1614.81,43,NON_PAGATA,21
2020,2020-03-12 10:46:26.761,2866.27,60,PAGATA,65
2020,2020-03-12 11:04:50.836,2465.14,15,NON_PAGATA,37
2020,2020-03-12 12:15:56.609,256.65,16,PAGATA,68
2020,2020-03-12 15:32:51.711,3570.55,5,NON_PAGATA,34
2020,2020-03-12 15:40:06.694,3101.19,16,PAGATA,18
2020,2020-03-12 16:32:09.892,2053.40,38,PAGATA,34
2020,2020-03-12 16:47:27.19,2852.86,75,NON_PAGATA,6
2020,2020-03-12 18:16:34.316,1722.44,33,NON_PAGATA,95
2020,2020-03-12 20:54:50.949,1435.33,36,PAGATA,5
2020,2020-03-12 22:34:41.948,4545.03,29,NON_PAGATA,51
2020,2020-03-13 01:35:17.398,4708.16,48,PAGATA,37
2020,2020-03-13 03:13:22.673,127.27,24,PAGATA,75
2020,2020-03-13 03:30:17.545,3522.06,12,PAGATA,67
2020,2020-03-13 04:12:55.536,1030.72,46,PAGATA,46
2020,2020-03-13 05:20:26.422,4329.01,2,PAGATA,85
2020,2020-03-13 05:34:05.308,4550.85,29,NON_PAGATA,42
2020,2020-03-13 06:07:54.626,214.01,22,PAGATA,46
2020,2020-03-13 09:30:04.392,1437.06,86,PAGATA,100
2020,2020-03-13 12:34:48.944,3821.88,48,PAGATA,46
2020,2020-03-13 17:48:17.351,457.46,18,PAGATA,88
2020,2020-03-14 02:10:32.136,1209.47,87,NON_PAGATA,32
2020,2020-03-14 02:22:03.465,1340.86,49,NON_PAGATA,25
2020,2020-03-14 03:34:12.628,1523.41,2,PAGATA,51
2020,2020-03-14 04:31:39.002,694.73,7,NON_PAGATA,51
2020,2020-03-14 08:33:05.592,4461.85,7,NON_PAGATA,82
2020,2020-03-14 10:36:51.581,2231.08,40,PAGATA,50
2020,2020-03-14 15:53:47.058,4459.05,52,PAGATA,33
2020,2020-03-14 16:36:50.65,4244.36,58,PAGATA,100
2020,2020-03-14 18:36:07.28,4819.50,32,PAGATA,20
2020,2020-03-14 21:40:52.727,4775.76,48,PAGATA,93
2020,2020-03-15 00:12:35.67,4457.69,13,NON_PAGATA,29
2020,2020-03-15 03:24:37.992,963.62,7,NON_PAGATA,58
2020,2020-03-15 04:49:50.834,1615.65,103,NON_PAGATA,60
2020,2020-03-15 05:27:45.105,2432.61,67,NON_PAGATA,36
2020,2020-03-15 07:01:30.05,2594.90,6,PAGATA,16
2020,2020-03-15 08:05:36.848,4002.63,111,NON_PAGATA,76
2020,2020-03-15 13:58:10.569,851.48,7,NON_PAGATA,29
2020,2020-03-15 14:16:05.988,3987.99,29,NON_PAGATA,6
